orgnr,name,org_form,status,freshness_status,industry_code,industry_description,employee_count,ceo_name,board_chair,revenue,currency,latest_financial_year,last_verified_at
926389009,2380-HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:22.049425+00:00
989149202,10X CAPITAL AS,AS,Active / Operating,CURRENT,74.990,"All annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted",,,Carl Vincent Diser,,NOK,2025,2026-09-14T10:08:17.320261+00:00
912298760,3PERFECTIONS AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:29.824565+00:00
923138846,10X CONSULTING AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,Serge Fotland,Serge Fotland,482130.0,NOK,2025,2026-09-14T10:08:17.487443+00:00
931794973,23BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:22.049425+00:00
934908236,3 TAKST AS,AS,Active / Operating,CURRENT,68.320,Eiendomsforvaltning på oppdrag,,,,,NOK,,2026-09-14T10:08:26.082387+00:00
919509856,3PH INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:29.825566+00:00
997549546,10XNORTH AS,AS,Active / Operating,CURRENT,79.121,Aktiviteter utført av utflukts- og eventarrangører,,,,,NOK,,2026-09-14T10:08:18.246497+00:00
916345968,3 TS HOLDING AS,AS,Active / Operating,CURRENT,25.530,Bearbeiding av metaller,,,,,NOK,,2026-09-14T10:08:26.082387+00:00
931613448,24 BETONG AS,AS,Active / Operating,CURRENT,43.990,Annen spesialisert bygge- og anleggsvirksomhet ikke nevnt annet sted,,,,,NOK,,2026-09-14T10:08:22.049425+00:00
937528302,3PL FLOW HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:29.825566+00:00
937079370,10XTROMSØ AS,AS,Active / Operating,CURRENT,79.902,Guide- og reiseledervirksomhet,,,,,NOK,,2026-09-14T10:08:18.246497+00:00
922737193,24 BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:22.049425+00:00
937780257,3PL FLOW MIDCO AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:29.825566+00:00
934948947,11 EIENDOM AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:18.247515+00:00
927237652,24 CENTER AS,AS,Active / Operating,CURRENT,82.200,Telefonvakttjenester og telefonsalg,,,,,NOK,,2026-09-14T10:08:22.049976+00:00
936466117,3PL SERVICES AS,AS,Active / Operating,CURRENT,52.100,Lagring,,,,,NOK,,2026-09-14T10:08:29.825566+00:00
830861742,11:11 SKINCARE AS,AS,Active / Operating,CURRENT,47.750,Detaljhandel med kosmetikk og toalettartikler,,,,,NOK,,2026-09-14T10:08:18.247515+00:00
994786652,24 EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:22.049976+00:00
995697076,3-1 OFFSHORE AS,AS,Active / Operating,CURRENT,71.129,Annen teknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:26.083385+00:00
930240427,110% MANAGEMENT AS,AS,Active / Operating,CURRENT,90.390,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,,,,,NOK,,2026-09-14T10:08:18.247515+00:00
985303770,24 FRAMES PER SECOND AS,AS,Active / Operating,CURRENT,59.110,"Produksjon av film, video og fjernsynsprogrammer",,,,,NOK,,2026-09-14T10:08:22.049976+00:00
988586404,3-BYGG AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:26.083891+00:00
922162719,3PRI AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:29.825566+00:00
934792203,111 HOLDING AS,AS,Active / Operating,CURRENT,47.810,Detaljhandel med motorvogner,,,,,NOK,,2026-09-14T10:08:18.248511+00:00
938088160,24 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:22.050522+00:00
990423539,3-BYGG FOLLO AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:26.083891+00:00
